,LI_chr,LI_dis,LI_soc,LI_previous
17724,50,0,72.5,0.25
17725,50,0,115,-1
17726,50,0,157.5,-1
17727,0,0,200,-1
17728,0,0,200,0
17729,0,50,200,0
17730,0,50,150,1
17731,0,50,100,1
17732,0,50,50,1
17733,0,0,0,1
17734,0,0,0,0
17735,0,0,0,0
17736,50,0,0,0
17737,26.47058824,0,42.5,-1
17738,50,0,65,-0.529411765
17739,50,0,107.5,-1
17740,0,0,150,-1
17741,0,50,150,0
17742,0,50,100,1
17743,0,50,50,1
17744,0,0,0,1
17745,50,0,0,0
17746,50,0,42.5,-1
17747,50,0,85,-1
17748,50,0,127.5,-1
17749,0,12.5,170,-1
17750,50,0,157.5,0.25
17751,0,0,200,-1
17752,0,0,200,0
17753,0,0,200,0
17754,0,50,200,0
17755,0,50,150,1
17756,0,50,100,1
17757,0,50,50,1
17758,0,0,0,1
17759,0,0,0,0
17760,26.47058824,0,0,0
17761,50,0,22.5,-0.529411765
17762,50,0,65,-1
17763,50,0,107.5,-1
17764,0,0,150,-1
17765,0,50,150,0
17766,0,50,100,1
17767,0,50,50,1
17768,0,0,0,1
17769,50,0,0,0
17770,50,0,42.5,-1
17771,50,0,85,-1
17772,50,0,127.5,-1
17773,35.29411765,0,170,-1
17774,0,0,200,-0.705882353
17775,0,0,200,0
17776,0,0,200,0
17777,0,50,200,0
17778,0,50,150,1
17779,0,50,100,1
17780,0,50,50,1
17781,0,0,0,1
17782,0,0,0,0
17783,0,0,0,0
17784,0,0,0,0
17785,0,0,0,0
17786,0,0,0,0
17787,50,0,0,0
17788,8.823529412,0,42.5,-1
17789,0,0,50,-0.176470588
17790,0,50,50,0
17791,0,0,0,1
17792,0,0,0,0
17793,50,0,0,0
17794,50,0,42.5,-1
17795,50,0,85,-1
17796,35.29411765,0,127.5,-1
17797,50,0,157.5,-0.705882353
17798,0,0,200,-1
17799,0,0,200,0
17800,0,0,200,0
17801,0,0,200,0
17802,0,50,200,0
17803,0,50,150,1
17804,0,50,100,1
17805,0,50,50,1
17806,0,0,0,1
17807,0,0,0,0
17808,0,0,0,0
17809,0,0,0,0
17810,50,0,0,0
17811,8.823529412,0,42.5,-1
17812,0,0,50,-0.176470588
17813,0,0,50,0
17814,0,50,50,0
17815,0,0,0,1
17816,0,0,0,0
17817,50,0,0,0
17818,50,0,42.5,-1
17819,50,0,85,-1
17820,35.29411765,0,127.5,-1
17821,50,0,157.5,-0.705882353
17822,0,0,200,-1
17823,0,0,200,0
17824,0,0,200,0
17825,0,0,200,0
17826,0,50,200,0
17827,0,50,150,1
17828,0,50,100,1
17829,0,50,50,1
17830,0,0,0,1
17831,0,0,0,0
17832,0,0,0,0
17833,50,0,0,0
17834,50,0,42.5,-1
17835,50,0,85,-1
17836,26.47058824,0,127.5,-1
17837,0,50,150,-0.529411765
17838,0,50,100,1
17839,0,50,50,1
17840,0,0,0,1
17841,0,0,0,0
17842,50,0,0,0
17843,50,0,42.5,-1
17844,50,0,85,-1
17845,50,0,127.5,-1
17846,35.29411765,0,170,-1
17847,0,0,200,-0.705882353
17848,0,0,200,0
17849,0,50,200,0
17850,0,50,150,1
17851,0,50,100,1
17852,0,50,50,1
17853,0,0,0,1
17854,0,0,0,0
17855,0,0,0,0
17856,0,0,0,0
17857,26.47058824,0,0,0
17858,50,0,22.5,-0.529411765
17859,50,0,65,-1
17860,50,0,107.5,-1
17861,0,50,150,-1
17862,0,50,100,1
17863,0,50,50,1
17864,0,0,0,1
17865,50,0,0,0
17866,50,0,42.5,-1
17867,50,0,85,-1
17868,50,0,127.5,-1
17869,0,12.5,170,-1
17870,50,0,157.5,0.25
17871,0,0,200,-1
17872,0,0,200,0
17873,0,0,200,0
17874,0,50,200,0
17875,0,50,150,1
17876,0,50,100,1
17877,0,50,50,1
17878,0,0,0,1
17879,0,0,0,0
17880,0,0,0,0
17881,0,0,0,0
17882,50,0,0,0
17883,50,0,42.5,-1
17884,17.64705882,0,85,-1
17885,0,0,100,-0.352941176
17886,0,50,100,0
17887,0,50,50,1
17888,0,0,0,1
17889,50,0,0,0
17890,50,0,42.5,-1
17891,50,0,85,-1
17892,50,0,127.5,-1
17893,35.29411765,0,170,-1
17894,0,0,200,-0.705882353
17895,0,0,200,0
17896,0,0,200,0
17897,0,50,200,0
17898,0,50,150,1
17899,0,50,100,1
17900,0,50,50,1
17901,0,0,0,1
17902,0,0,0,0
17903,0,0,0,0
17904,0,0,0,0
17905,17.64705882,0,0,0
17906,50,0,15,-0.352941176
17907,50,0,57.5,-1
17908,0,0,100,-1
17909,0,0,100,0
17910,0,50,100,0
17911,0,50,50,1
17912,0,0,0,1
17913,50,0,0,0
17914,50,0,42.5,-1
17915,50,0,85,-1
17916,50,0,127.5,-1
17917,0,12.5,170,-1
17918,50,0,157.5,0.25
17919,0,0,200,-1
17920,0,0,200,0
17921,0,0,200,0
17922,0,50,200,0
17923,0,50,150,1
17924,0,50,100,1
17925,0,50,50,1
17926,0,0,0,1
17927,0,0,0,0
17928,0,0,0,0
17929,50,0,0,0
17930,50,0,42.5,-1
17931,50,0,85,-1
17932,26.47058824,0,127.5,-1
17933,0,50,150,-0.529411765
17934,0,50,100,1
17935,0,50,50,1
17936,0,0,0,1
17937,50,0,0,0
17938,50,0,42.5,-1
17939,50,0,85,-1
17940,50,0,127.5,-1
17941,0,12.5,170,-1
17942,50,0,157.5,0.25
17943,0,0,200,-1
17944,0,0,200,0
17945,0,0,200,0
17946,0,50,200,0
17947,0,50,150,1
17948,0,50,100,1
17949,0,50,50,1
17950,0,0,0,1
17951,0,0,0,0
17952,0,0,0,0
17953,17.64705882,0,0,0
17954,50,0,15,-0.352941176
17955,50,0,57.5,-1
17956,0,0,100,-1
17957,0,50,100,0
17958,0,50,50,1
17959,0,0,0,1
17960,0,0,0,0
17961,35.29411765,0,0,0
17962,50,0,30,-0.705882353
17963,50,0,72.5,-1
17964,50,0,115,-1
17965,50,0,157.5,-1
17966,0,0,200,-1
17967,0,0,200,0
17968,0,0,200,0
17969,0,50,200,0
17970,0,50,150,1
17971,0,50,100,1
17972,0,50,50,1
17973,0,0,0,1
17974,0,0,0,0
17975,0,0,0,0
17976,0,0,0,0
17977,0,0,0,0
17978,0,0,0,0
17979,0,0,0,0
17980,0,0,0,0
17981,0,0,0,0
17982,0,0,0,0
17983,0,0,0,0
17984,0,0,0,0
17985,35.29411765,0,0,0
17986,50,0,30,-0.705882353
17987,50,0,72.5,-1
17988,50,0,115,-1
17989,50,0,157.5,-1
17990,0,0,200,-1
17991,0,0,200,0
17992,0,0,200,0
17993,0,50,200,0
17994,0,50,150,1
17995,0,50,100,1
17996,0,50,50,1
17997,0,0,0,1
17998,0,0,0,0
17999,0,0,0,0
18000,0,0,0,0
18001,50,0,0,0
18002,50,0,42.5,-1
18003,50,0,85,-1
18004,26.47058824,0,127.5,-1
18005,0,50,150,-0.529411765
18006,0,50,100,1
18007,0,50,50,1
18008,0,0,0,1
18009,35.29411765,0,0,0
18010,50,0,30,-0.705882353
18011,50,0,72.5,-1
18012,50,0,115,-1
18013,50,0,157.5,-1
18014,0,0,200,-1
18015,0,0,200,0
18016,0,0,200,0
18017,0,50,200,0
18018,0,50,150,1
18019,0,50,100,1
18020,0,50,50,1
18021,0,0,0,1
18022,0,0,0,0
18023,0,0,0,0
18024,0,0,0,0
18025,26.47058824,0,0,0
18026,50,0,22.5,-0.529411765
18027,50,0,65,-1
18028,50,0,107.5,-1
18029,0,50,150,-1
18030,0,50,100,1
18031,0,50,50,1
18032,0,0,0,1
18033,50,0,0,0
18034,50,0,42.5,-1
18035,50,0,85,-1
18036,50,0,127.5,-1
18037,0,12.5,170,-1
18038,50,0,157.5,0.25
18039,0,0,200,-1
18040,0,0,200,0
18041,0,50,200,0
18042,0,50,150,1
18043,0,50,100,1
18044,0,50,50,1
18045,0,0,0,1
18046,0,0,0,0
18047,0,0,0,0
18048,0,0,0,0
18049,0,0,0,0
18050,50,0,0,0
18051,50,0,42.5,-1
18052,17.64705882,0,85,-1
18053,0,0,100,-0.352941176
18054,0,50,100,0
18055,0,50,50,1
18056,0,0,0,1
18057,50,0,0,0
18058,50,0,42.5,-1
18059,50,0,85,-1
18060,50,0,127.5,-1
18061,0,12.5,170,-1
18062,50,0,157.5,0.25
18063,0,0,200,-1
18064,0,0,200,0
18065,0,50,200,0
18066,0,50,150,1
18067,0,50,100,1
18068,0,50,50,1
18069,0,0,0,1
18070,0,0,0,0
18071,0,0,0,0
18072,0,0,0,0
18073,0,0,0,0
18074,50,0,0,0
18075,50,0,42.5,-1
18076,17.64705882,0,85,-1
18077,0,0,100,-0.352941176
18078,0,50,100,0
18079,0,50,50,1
18080,0,0,0,1
18081,50,0,0,0
18082,50,0,42.5,-1
18083,50,0,85,-1
18084,50,0,127.5,-1
18085,35.29411765,0,170,-1
18086,0,0,200,-0.705882353
18087,0,0,200,0
18088,0,0,200,0
18089,0,50,200,0
18090,0,50,150,1
18091,0,50,100,1
18092,0,50,50,1
18093,0,0,0,1
18094,0,0,0,0
18095,0,0,0,0
18096,0,0,0,0
18097,0,0,0,0
18098,0,0,0,0
18099,50,0,0,0
18100,8.823529412,0,42.5,-1
18101,0,0,50,-0.176470588
18102,0,50,50,0
18103,0,0,0,1
18104,0,0,0,0
18105,50,0,0,0
18106,50,0,42.5,-1
18107,50,0,85,-1
18108,50,0,127.5,-1
18109,35.29411765,0,170,-1
18110,0,0,200,-0.705882353
18111,0,0,200,0
18112,0,0,200,0
18113,0,50,200,0
18114,0,50,150,1
18115,0,50,100,1
18116,0,50,50,1
18117,0,0,0,1
18118,0,0,0,0
18119,0,0,0,0
18120,0,0,0,0
18121,0,0,0,0
18122,0,0,0,0
18123,0,0,0,0
18124,0,0,0,0
18125,0,0,0,0
18126,0,0,0,0
18127,0,0,0,0
18128,0,0,0,0
18129,0,0,0,0
18130,50,0,0,0
18131,50,0,42.5,-1
18132,50,0,85,-1
18133,50,0,127.5,-1
18134,35.29411765,0,170,-1
18135,0,0,200,-0.705882353
18136,0,0,200,0
18137,0,50,200,0
18138,0,50,150,1
18139,0,50,100,1
18140,0,50,50,1
18141,0,0,0,1
18142,0,0,0,0
18143,0,0,0,0
18144,0,0,0,0
18145,0,0,0,0
18146,0,0,0,0
18147,0,0,0,0
18148,0,0,0,0
18149,0,0,0,0
18150,0,0,0,0
18151,0,0,0,0
18152,0,0,0,0
18153,0,0,0,0
18154,0,0,0,0
18155,50,0,0,0
18156,50,0,42.5,-1
18157,50,0,85,-1
18158,50,0,127.5,-1
18159,35.29411765,0,170,-1
18160,0,0,200,-0.705882353
18161,0,0,200,0
18162,0,50,200,0
18163,0,50,150,1
18164,0,50,100,1
18165,0,50,50,1
18166,0,0,0,1
18167,0,0,0,0
18168,26.47058824,0,0,0
18169,50,0,22.5,-0.529411765
18170,50,0,65,-1
18171,50,0,107.5,-1
18172,0,0,150,-1
18173,0,50,150,0
18174,0,50,100,1
18175,0,50,50,1
18176,0,0,0,1
18177,35.29411765,0,0,0
18178,50,0,30,-0.705882353
18179,50,0,72.5,-1
18180,50,0,115,-1
18181,50,0,157.5,-1
18182,0,0,200,-1
18183,0,0,200,0
18184,0,0,200,0
18185,0,50,200,0
18186,0,50,150,1
18187,0,50,100,1
18188,0,50,50,1
18189,0,0,0,1
18190,0,0,0,0
18191,0,0,0,0
18192,0,0,0,0
18193,50,0,0,0
18194,50,0,42.5,-1
18195,50,0,85,-1
18196,26.47058824,0,127.5,-1
18197,0,50,150,-0.529411765
18198,0,50,100,1
18199,0,50,50,1
18200,0,0,0,1
18201,0,0,0,0
18202,50,0,0,0
18203,50,0,42.5,-1
18204,50,0,85,-1
18205,35.29411765,0,127.5,-1
18206,50,0,157.5,-0.705882353
18207,0,0,200,-1
18208,0,0,200,0
18209,0,0,200,0
18210,0,50,200,0
18211,0,50,150,1
18212,0,50,100,1
18213,0,50,50,1
18214,0,0,0,1
18215,0,0,0,0
18216,0,0,0,0
18217,50,0,0,0
18218,50,0,42.5,-1
18219,50,0,85,-1
18220,26.47058824,0,127.5,-1
18221,0,50,150,-0.529411765
18222,0,50,100,1
18223,0,50,50,1
18224,0,0,0,1
18225,35.29411765,0,0,0
18226,50,0,30,-0.705882353
18227,50,0,72.5,-1
18228,50,0,115,-1
18229,50,0,157.5,-1
18230,0,0,200,-1
18231,0,0,200,0
18232,0,0,200,0
18233,0,0,200,0
18234,0,50,200,0
18235,0,50,150,1
18236,0,50,100,1
18237,0,50,50,1
18238,0,0,0,1
18239,0,0,0,0
18240,0,0,0,0
18241,50,0,0,0
18242,50,0,42.5,-1
18243,50,0,85,-1
18244,26.47058824,0,127.5,-1
18245,0,50,150,-0.529411765
18246,0,50,100,1
18247,0,50,50,1
18248,0,0,0,1
18249,0,0,0,0
18250,50,0,0,0
18251,50,0,42.5,-1
18252,50,0,85,-1
18253,35.29411765,0,127.5,-1
18254,50,0,157.5,-0.705882353
18255,0,0,200,-1
18256,0,0,200,0
18257,0,50,200,0
18258,0,50,150,1
18259,0,50,100,1
18260,0,50,50,1
18261,0,0,0,1
18262,0,0,0,0
18263,0,0,0,0
18264,0,0,0,0
18265,50,0,0,0
18266,50,0,42.5,-1
18267,50,0,85,-1
18268,26.47058824,0,127.5,-1
18269,0,50,150,-0.529411765
18270,0,50,100,1
18271,0,50,50,1
18272,0,0,0,1
18273,0,0,0,0
18274,50,0,0,0
18275,50,0,42.5,-1
18276,50,0,85,-1
18277,50,0,127.5,-1
18278,35.29411765,0,170,-1
18279,0,0,200,-0.705882353
18280,0,0,200,0
18281,0,50,200,0
18282,0,50,150,1
18283,0,50,100,1
18284,0,50,50,1
18285,0,0,0,1
18286,0,0,0,0
18287,0,0,0,0
18288,0,0,0,0
18289,17.64705882,0,0,0
18290,50,0,15,-0.352941176
18291,50,0,57.5,-1
18292,0,0,100,-1
18293,0,0,100,0
18294,0,50,100,0
18295,0,50,50,1
18296,0,0,0,1
18297,0,0,0,0
18298,35.29411765,0,0,0
18299,50,0,30,-0.705882353
18300,50,0,72.5,-1
18301,50,0,115,-1
18302,50,0,157.5,-1
18303,0,0,200,-1
18304,0,0,200,0
18305,0,50,200,0
18306,0,50,150,1
18307,0,50,100,1
18308,0,50,50,1
18309,0,0,0,1
18310,0,0,0,0
18311,0,0,0,0
18312,0,0,0,0
18313,0,0,0,0
18314,0,0,0,0
18315,0,0,0,0
18316,0,0,0,0
18317,0,0,0,0
18318,0,0,0,0
18319,0,0,0,0
18320,0,0,0,0
18321,50,0,0,0
18322,50,0,42.5,-1
18323,50,0,85,-1
18324,50,0,127.5,-1
18325,35.29411765,0,170,-1
18326,0,0,200,-0.705882353
18327,0,0,200,0
18328,0,0,200,0
18329,0,50,200,0
18330,0,50,150,1
18331,0,50,100,1
18332,0,50,50,1
18333,0,0,0,1
18334,0,0,0,0
18335,0,0,0,0
18336,0,0,0,0
18337,0,0,0,0
18338,50,0,0,0
18339,50,0,42.5,-1
18340,17.64705882,0,85,-1
18341,0,0,100,-0.352941176
18342,0,50,100,0
18343,0,50,50,1
18344,0,0,0,1
18345,0,0,0,0
18346,50,0,0,0
18347,35.29411765,0,42.5,-1
18348,50,0,72.5,-0.705882353
18349,50,0,115,-1
18350,50,0,157.5,-1
18351,0,0,200,-1
18352,0,0,200,0
18353,0,50,200,0
18354,0,50,150,1
18355,0,50,100,1
18356,0,50,50,1
18357,0,0,0,1
18358,0,0,0,0
18359,0,0,0,0
18360,0,0,0,0
18361,17.64705882,0,0,0
18362,0,0,15,-0.352941176
18363,50,0,15,0
18364,50,0,57.5,-1
18365,0,0,100,-1
18366,0,50,100,0
18367,0,50,50,1
18368,0,0,0,1
18369,0,0,0,0
18370,50,0,0,0
18371,50,0,42.5,-1
18372,50,0,85,-1
18373,35.29411765,0,127.5,-1
18374,50,0,157.5,-0.705882353
18375,0,0,200,-1
18376,0,0,200,0
18377,0,50,200,0
18378,0,50,150,1
18379,0,50,100,1
18380,0,50,50,1
18381,0,0,0,1
18382,0,0,0,0
18383,0,0,0,0
18384,0,0,0,0
18385,0,0,0,0
18386,17.64705882,0,0,0
18387,50,0,15,-0.352941176
18388,50,0,57.5,-1
18389,0,0,100,-1
18390,0,50,100,0
18391,0,50,50,1
18392,0,0,0,1
18393,0,0,0,0
18394,50,0,0,0
18395,50,0,42.5,-1
18396,50,0,85,-1
18397,35.29411765,0,127.5,-1
18398,50,0,157.5,-0.705882353
18399,0,0,200,-1
18400,0,0,200,0
18401,0,50,200,0
18402,0,50,150,1
18403,0,50,100,1
18404,0,50,50,1
18405,0,0,0,1
18406,0,0,0,0
18407,0,0,0,0
18408,0,0,0,0
18409,0,0,0,0
18410,50,0,0,0
18411,50,0,42.5,-1
18412,50,0,85,-1
18413,0,0,127.5,-1
18414,0,50,127.5,0
18415,0,50,77.5,1
18416,0,27.5,27.5,1
18417,0,0,0,0.55
18418,50,0,0,0
18419,50,0,42.5,-1
18420,50,0,85,-1
18421,35.29411765,0,127.5,-1
18422,50,0,157.5,-0.705882353
18423,0,0,200,-1
18424,0,0,200,0
18425,0,50,200,0
18426,0,50,150,1
18427,0,50,100,1
18428,0,50,50,1
18429,0,0,0,1
18430,0,0,0,0
18431,0,0,0,0
18432,0,0,0,0
18433,0,0,0,0
18434,17.64705882,0,0,0
18435,50,0,15,-0.352941176
18436,50,0,57.5,-1
18437,0,0,100,-1
18438,0,50,100,0
18439,0,50,50,1
18440,0,0,0,1
18441,0,0,0,0
18442,50,0,0,0
18443,50,0,42.5,-1
18444,50,0,85,-1
18445,50,0,127.5,-1
18446,35.29411765,0,170,-1
18447,0,0,200,-0.705882353
18448,0,0,200,0
18449,0,50,200,0
18450,0,50,150,1
18451,0,50,100,1
18452,0,50,50,1
18453,0,0,0,1
18454,0,0,0,0
18455,0,0,0,0
18456,0,0,0,0
18457,0,0,0,0
18458,0,0,0,0
18459,0,0,0,0
18460,0,0,0,0
18461,0,0,0,0
18462,0,0,0,0
18463,0,0,0,0
18464,0,0,0,0
18465,0,0,0,0
18466,50,0,0,0
18467,50,0,42.5,-1
18468,50,0,85,-1
18469,50,0,127.5,-1
18470,35.29411765,0,170,-1
18471,0,0,200,-0.705882353
18472,0,0,200,0
18473,0,50,200,0
18474,0,50,150,1
18475,0,50,100,1
18476,0,50,50,1
18477,0,0,0,1
18478,0,0,0,0
18479,0,0,0,0
18480,0,0,0,0
18481,0,0,0,0
18482,0,0,0,0
18483,0,0,0,0
18484,0,0,0,0
18485,0,0,0,0
18486,0,0,0,0
18487,0,0,0,0
18488,0,0,0,0
18489,0,0,0,0
18490,50,0,0,0
18491,50,0,42.5,-1
18492,50,0,85,-1
18493,50,0,127.5,-1
18494,35.29411765,0,170,-1
18495,0,0,200,-0.705882353
18496,0,0,200,0
18497,0,50,200,0
18498,0,50,150,1
18499,0,50,100,1
18500,0,50,50,1
18501,0,0,0,1
18502,0,0,0,0
18503,0,0,0,0
18504,0,0,0,0
18505,17.64705882,0,0,0
18506,50,0,15,-0.352941176
18507,50,0,57.5,-1
18508,0,0,100,-1
18509,0,0,100,0
18510,0,50,100,0
18511,0,50,50,1
18512,0,0,0,1
18513,0,0,0,0
18514,50,0,0,0
18515,50,0,42.5,-1
18516,50,0,85,-1
18517,50,0,127.5,-1
18518,35.29411765,0,170,-1
18519,0,0,200,-0.705882353
18520,0,0,200,0
18521,0,50,200,0
18522,0,50,150,1
18523,0,50,100,1
18524,0,50,50,1
18525,0,0,0,1
18526,0,0,0,0
18527,0,0,0,0
18528,0,0,0,0
18529,0,0,0,0
18530,0,0,0,0
18531,50,0,0,0
18532,8.823529412,0,42.5,-1
18533,0,0,50,-0.176470588
18534,0,0,50,0
18535,0,50,50,0
18536,0,0,0,1
18537,0,0,0,0
18538,50,0,0,0
18539,50,0,42.5,-1
18540,50,0,85,-1
18541,0,12.5,127.5,-1
18542,50,0,115,0.25
18543,50,0,157.5,-1
18544,0,0,200,-1
18545,0,50,200,0
18546,0,50,150,1
18547,0,50,100,1
18548,0,50,50,1
18549,0,0,0,1
18550,0,0,0,0
18551,0,0,0,0
18552,0,0,0,0
18553,17.64705882,0,0,0
18554,50,0,15,-0.352941176
18555,50,0,57.5,-1
18556,0,0,100,-1
18557,0,0,100,0
18558,0,50,100,0
18559,0,50,50,1
18560,0,0,0,1
18561,0,0,0,0
18562,50,0,0,0
18563,50,0,42.5,-1
18564,50,0,85,-1
18565,35.29411765,0,127.5,-1
18566,50,0,157.5,-0.705882353
18567,0,0,200,-1
18568,0,0,200,0
18569,0,50,200,0
18570,0,50,150,1
18571,0,50,100,1
18572,0,50,50,1
18573,0,0,0,1
18574,0,0,0,0
18575,0,0,0,0
18576,0,0,0,0
18577,0,0,0,0
18578,0,0,0,0
18579,50,0,0,0
18580,50,0,42.5,-1
18581,0,0,85,-1
18582,0,35,85,0
18583,0,50,50,0.7
18584,0,0,0,1
18585,0,0,0,0
18586,50,0,0,0
18587,50,0,42.5,-1
18588,50,0,85,-1
18589,50,0,127.5,-1
18590,35.29411765,0,170,-1
18591,0,0,200,-0.705882353
18592,0,0,200,0
18593,0,50,200,0
18594,0,50,150,1
18595,0,50,100,1
18596,0,50,50,1
18597,0,0,0,1
18598,0,0,0,0
18599,0,0,0,0
18600,0,0,0,0
18601,0,0,0,0
18602,0,0,0,0
18603,50,0,0,0
18604,8.823529412,0,42.5,-1
18605,0,0,50,-0.176470588
18606,0,0,50,0
18607,0,50,50,0
18608,0,0,0,1
18609,0,0,0,0
18610,50,0,0,0
18611,50,0,42.5,-1
18612,50,0,85,-1
18613,50,0,127.5,-1
18614,35.29411765,0,170,-1
18615,0,0,200,-0.705882353
18616,0,0,200,0
18617,0,50,200,0
18618,0,50,150,1
18619,0,50,100,1
18620,0,50,50,1
18621,0,0,0,1
18622,0,0,0,0
18623,0,0,0,0
18624,0,0,0,0
18625,0,0,0,0
18626,0,0,0,0
18627,0,0,0,0
18628,0,0,0,0
18629,0,0,0,0
18630,0,0,0,0
18631,0,0,0,0
18632,0,0,0,0
18633,0,0,0,0
18634,50,0,0,0
18635,50,0,42.5,-1
18636,50,0,85,-1
18637,50,0,127.5,-1
18638,35.29411765,0,170,-1
18639,0,0,200,-0.705882353
18640,0,0,200,0
18641,0,50,200,0
18642,0,50,150,1
18643,0,50,100,1
18644,0,50,50,1
18645,0,0,0,1
18646,0,0,0,0
18647,0,0,0,0
18648,0,0,0,0
18649,0,0,0,0
18650,0,0,0,0
18651,0,0,0,0
18652,0,0,0,0
18653,0,0,0,0
18654,0,0,0,0
18655,0,0,0,0
18656,0,0,0,0
18657,0,0,0,0
18658,50,0,0,0
18659,50,0,42.5,-1
18660,50,0,85,-1
18661,50,0,127.5,-1
18662,35.29411765,0,170,-1
18663,0,0,200,-0.705882353
18664,0,0,200,0
18665,0,50,200,0
18666,0,50,150,1
18667,0,50,100,1
18668,0,50,50,1
18669,0,0,0,1
18670,0,0,0,0
18671,0,0,0,0
18672,0,0,0,0
18673,0,0,0,0
18674,50,0,0,0
18675,50,0,42.5,-1
18676,50,0,85,-1
18677,0,0,127.5,-1
18678,0,50,127.5,0
18679,0,50,77.5,1
18680,0,27.5,27.5,1
18681,0,0,0,0.55
18682,50,0,0,0
18683,50,0,42.5,-1
18684,50,0,85,-1
18685,50,0,127.5,-1
18686,35.29411765,0,170,-1
18687,0,0,200,-0.705882353
18688,0,0,200,0
18689,0,50,200,0
18690,0,50,150,1
18691,0,50,100,1
18692,0,50,50,1
18693,0,0,0,1
18694,0,0,0,0
18695,0,0,0,0
18696,0,0,0,0
18697,0,0,0,0
18698,0,0,0,0
18699,50,0,0,0
18700,8.823529412,0,42.5,-1
18701,0,0,50,-0.176470588
18702,0,0,50,0
18703,0,50,50,0
18704,0,0,0,1
18705,0,0,0,0
18706,50,0,0,0
18707,50,0,42.5,-1
18708,50,0,85,-1
18709,50,0,127.5,-1
18710,35.29411765,0,170,-1
18711,0,0,200,-0.705882353
18712,0,0,200,0
18713,0,50,200,0
18714,0,50,150,1
18715,0,50,100,1
18716,0,50,50,1
18717,0,0,0,1
18718,0,0,0,0
18719,0,0,0,0
18720,0,0,0,0
18721,0,0,0,0
18722,17.64705882,0,0,0
18723,50,0,15,-0.352941176
18724,50,0,57.5,-1
18725,0,0,100,-1
18726,0,0,100,0
18727,0,50,100,0
18728,0,50,50,1
18729,0,0,0,1
18730,50,0,0,0
18731,35.29411765,0,42.5,-1
18732,50,0,72.5,-0.705882353
18733,50,0,115,-1
18734,50,0,157.5,-1
18735,0,0,200,-1
18736,0,0,200,0
18737,0,50,200,0
18738,0,50,150,1
18739,0,50,100,1
18740,0,50,50,1
18741,0,0,0,1
18742,0,0,0,0
18743,0,0,0,0
18744,50,0,0,0
18745,0,0,42.5,-1
18746,26.47058824,0,42.5,0
18747,50,0,65,-0.529411765
18748,50,0,107.5,-1
18749,0,0,150,-1
18750,0,50,150,0
18751,0,50,100,1
18752,0,50,50,1
18753,0,0,0,1
18754,50,0,0,0
18755,50,0,42.5,-1
18756,50,0,85,-1
18757,50,0,127.5,-1
18758,35.29411765,0,170,-1
18759,0,0,200,-0.705882353
18760,0,0,200,0
18761,0,50,200,0
18762,0,50,150,1
18763,0,50,100,1
18764,0,50,50,1
18765,0,0,0,1
18766,0,0,0,0
18767,0,0,0,0
18768,0,0,0,0
18769,0,0,0,0
18770,50,0,0,0
18771,50,0,42.5,-1
18772,50,0,85,-1
18773,26.47058824,0,127.5,-1
18774,0,50,150,-0.529411765
18775,0,50,100,1
18776,0,50,50,1
18777,0,0,0,1
18778,50,0,0,0
18779,35.29411765,0,42.5,-1
18780,50,0,72.5,-0.705882353
18781,50,0,115,-1
18782,50,0,157.5,-1
18783,0,0,200,-1
18784,0,0,200,0
18785,0,50,200,0
18786,0,50,150,1
18787,0,50,100,1
18788,0,50,50,1
18789,0,0,0,1
18790,0,0,0,0
18791,0,0,0,0
18792,0,0,0,0
18793,0,0,0,0
18794,0,0,0,0
18795,0,0,0,0
18796,0,0,0,0
18797,0,0,0,0
18798,0,0,0,0
18799,0,0,0,0
18800,0,0,0,0
18801,0,0,0,0
18802,50,0,0,0
18803,50,0,42.5,-1
18804,35.29411765,0,85,-1
18805,50,0,115,-0.705882353
18806,50,0,157.5,-1
18807,0,0,200,-1
18808,0,0,200,0
18809,0,0,200,0
18810,0,50,200,0
18811,0,50,150,1
18812,0,50,100,1
18813,0,0,50,1
18814,0,0,50,0
18815,0,50,50,0
18816,0,0,0,1
18817,0,0,0,0
18818,0,0,0,0
18819,8.823529412,0,0,0
18820,50,0,7.5,-0.176470588
18821,0,0,50,-1
18822,0,0,50,0
18823,0,50,50,0
18824,0,0,0,1
18825,0,0,0,0
18826,50,0,0,0
18827,50,0,42.5,-1
18828,35.29411765,0,85,-1
18829,50,0,115,-0.705882353
18830,50,0,157.5,-1
18831,0,0,200,-1
18832,0,0,200,0
18833,0,0,200,0
18834,0,50,200,0
18835,0,50,150,1
18836,0,0,100,1
18837,0,50,100,0
18838,0,50,50,1
18839,0,0,0,1
18840,0,0,0,0
18841,0,0,0,0
18842,50,0,0,0
18843,50,0,42.5,-1
18844,17.64705882,0,85,-1
18845,0,0,100,-0.352941176
18846,0,50,100,0
18847,0,50,50,1
18848,0,0,0,1
18849,0,0,0,0
18850,50,0,0,0
18851,50,0,42.5,-1
18852,50,0,85,-1
18853,50,0,127.5,-1
18854,0,12.5,170,-1
18855,50,0,157.5,0.25
18856,0,0,200,-1
18857,0,0,200,0
18858,0,50,200,0
18859,0,50,150,1
18860,50,0,100,1
18861,0,50,142.5,-1
18862,50,0,92.5,1
18863,0,50,135,-1
18864,0,50,85,1
18865,50,0,35,1
18866,35.29411765,0,77.5,-1
18867,50,0,107.5,-0.705882353
18868,0,0,150,-1
18869,0,50,150,0
